owner_id,name,screen_name,members_count,is_gov,posts,likes_declared,comments_declared,views,likes_total,likes_from_subs,unique_likers,unique_sub_likers,comments_total,comments_from_subs,unique_commenters,size_bucket,segment,avg_likes_per_post,share_likes_from_subs,sub_like_reach
-112743704,"Este Новочебоксарск, под заказ",club112743704,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-130016671,"ДЮП 'Ангелы в боёвках'"" г. Новочебоксарск""",club130016671,292,0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-118035958,Гель-лак Новочебоксарск,club118035958,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-73136039,Продажа телефонов в Чебоксарах - Новочебоксарск,cheb_phone,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-161413919,Парикмахерская Новочебоксарск,club161413919,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-152916219,5 В Новочебоксарский кадетский лицей,club152916219,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-103294868,Ноготочки - Новочебоксарск,club103294868,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-1032893,"Новочебоксарск школы№16,12,14 Ельниково",club1032893,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-34695589,Вокальная студия «ФЕЕРИЯ»,club34695589,658,0,39.0,246.0,7.0,19573.0,246.0,189.0,103.0,61.0,6.0,6.0,6.0,100–1K,Обычные,6.3076923076923075,0.7682926829268293,0.09270516717325228
-218698524,Эстетика лица и тела | Новочебоксарск,estet1798,79,0,16.0,29.0,0.0,1412.0,29.0,24.0,18.0,13.0,0.0,0.0,0.0,<100,Обычные,1.8125,0.8275862068965517,0.16455696202531644
-226090646,Массаж Новочебоксарск,club226090646,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-225053960,Наращивание ресниц Новочебоксарск,lashmeikerolga2807,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-231470817,Зефирные цветы - Новочебоксарск,cvety_iz_zefira_novocheboksarsk,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-136146562,Avon Новочебоксарск,club136146562,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-222613544,БУХГАЛТЕР НОВОЧЕБОКСАРСК,buhgalter.novocheboksarsk,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-169303240,Ремонт квартир Новочебоксарск,club169303240,158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-171769707,Депиляция Новочебоксарск,club171769707,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-1187016,Молодежная жизнь г. Новочебоксарск,club1187016,322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-207004967,Разбор Skoda Rapid Шкода Рапид,club207004967,394,0,8.0,2.0,0.0,635.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,100–1K,Обычные,0.25,0.5,0.0025380710659898475
-194584005,Нижнее белье Новочебоксарск,club194584005,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-188606539,Ремонт Компьютеров Ноутбуков Новочебоксарск,remont_computer_novo4boksarsk,478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-110159590,Маникюр | косметология| Новочебоксарск,nails_nchk,457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-79399562,"Фотостудия 'Комильфо'"" - г. Новочебоксарск""",komilfo.photo,1376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-132589151,Муравьишки Новочебоксарск,club132589151,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-110489680,ТАТУ НОВОЧЕБОКСАРСК,club110489680,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-71699057,Беги Новочебоксарск!,begin4k,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-211529594,Ногти Новочебоксарск,club211529594,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-37408964,☭ КПРФ НОВОЧЕБОКСАРСК ☭,kprfn4k,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-185110604,"Причаливай, Новочебоксарск!",prichalivaj_novchik,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-130954090,ЛЕЛЬ Новочебоксарск,lelnovocheboksarsk,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-226628127,Отборные лучшие знакомства онлайн Новочебоксарск,club226628127,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-103678539,"11 класс  (5 школа, Новочебоксарск)",club103678539,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-60745539,5 школа г.Новочебоксарск,club60745539,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-222616132,Маникюр/Педикюр г. Новочебоксарск,art_manicure_nchk,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-116454188,Солнышко Новочебоксарск,club116454188,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-229595568,"Пекарня, г.Новочебоксарск, ул. Винокурова, 10",club229595568,33,0,8.0,14.0,0.0,367.0,18.0,18.0,4.0,4.0,1.0,1.0,1.0,<100,Обычные,2.25,1.0,0.12121212121212122
-180235812,"МБДОУ 'Кугесьский д/с '""Колосок'""""",club180235812,351,0,290.0,925.0,9.0,41869.0,2045.0,1909.0,203.0,138.0,19.0,17.0,14.0,100–1K,Обычные,7.051724137931035,0.9334963325183374,0.39316239316239315
-8131253,7-9 классы разных школ г. Новочебоксарска,club8131253,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-37266362,Ремонт ноутбуков в Новочебоксарске,virusovnet2,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-134583333,Швейная мастерская г.Новочебоксарска,shveynayam,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-32824047,ПАУЭРЛИФТИНГ НОВОЧЕБОКСАРСК))),club32824047,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-126402891,Автодиагностика в Чебоксарах и Новочебоксарске,club_avtodiag21,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-55133872,Dreamflash Новочебоксарск,club55133872,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-176443617,БЕСПЛАТНО Новочебоксарск и Чебоксары,club176443617,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-175373889,"Наращивание ногтей, г. Новочебоксарск",nailstudianchk,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-113974599,Детская Барахолка Новочебоксарск,club113974599,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-219514208,"Пчелиный улей Новочебоксарск, дом для пчел",novocheboksarsk25,292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-60653616,Цветы Новочебоксарск,flowersnchk,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-140850381,Я ЖИВУ в НОВОЧЕБОКСАРСКЕ .,vnchk,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-158888772,Керамзитобетонные блоки в Новочебоксарске,keramzitobetonnye_bloki_kedr,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-224982635,ПРИЧЁСКИ | НОВОЧЕБОКСАРСК/ЧЕБОКСАРЫ,club224982635,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-80187810,Продажа акссесуаров в Новочебоксарске,club80187810,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-174258147,BEAUTY BAR │WildCat│ Новочебоксарск ✗,club174258147,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-177824852,Попутчики Чебоксары / Новочебоксарск / Нчк,chebcar,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-209042362,Городские апартаменты,dom_like21,73,0,4.0,3.0,0.0,48.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,<100,Обычные,0.75,1.0,0.0273972602739726
-125277589,Орифлейм Чебоксары-Новочебоксарск,club125277589,215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-60140629,Совместные покупки Новочебоксарск-Чебоксары,club60140629,770,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-175929947,ДОСТАВКА ЦВЕТОВ НОВОЧЕБОКСАРСК - БУКЕТ,kupi.buket,508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-211230679,ТОРТ/БЕНТО-ТОРТ  Новочебоксарск Чебоксары,tortycheboksary,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-215425945,"Ролик | Новочебоксарск | Доставка суши, роллы",novocheboksarsk_rolik,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-125581456,Флешмоб Женственности в Новочебоксарске,club125581456,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-217375138,фотокуб  новочебоксарск,club217375138,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-174501610,СОВМЕСТНЫЕ ПОКУПКИ НОВОЧЕБОКСАРСК!Отправка по вс,club174501610,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-107914674,Признавашки Новочебоксарск|Чебоксары,lovenochek,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-140502780,Букеты на заказ FLOWERS21 Новочебоксарск,club140502780,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-160356209,MobiHelpService_21  Новочебоксарск,mobihelpservice_21,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-213311304,Детки STYLE Новочебоксарск,club213311304,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-75845974,про город новочебоксарск,club75845974,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-140436845,Открытый Сундук Новочебоксарск рукоделие пряжа,otkrytyjsunduk,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-54485975,Парусный спорт в Новочебоксарске,club54485975,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-35346439,конно спортивная школа новочебоксарска,club35346439,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-229687354,ЦВЕТЫ ДОСТАВКА ЧЕБОКСАРЫ НОВОЧЕБОКСАРСК,mircvetov21novocheboksarsk,223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-223376544,Наращивание ресниц| Новочебоксарск,lashn_nastya,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-119622138,Фото | Новочебоксарск | Чебоксары | Казань,dashafoto16,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-177078570,СТРАННИКИ Terra из Новочебоксарска.,club177078570,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-110212850,"Парикмахерская 'Свой парикмахер'"". Новочебоксарск""",club110212850,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-228018039,"Маникюр, педикюр, наращивание Новочебоксарск",club228018039,32,0,2.0,1.0,0.0,746.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,<100,Обычные,0.5,0.0,0.0
-201027999,Hqd  Production| Новочебоксарск| Продажа hqd,hqdproduction,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-158885715,Керамзитобетонные блоки в Новочебоксарске,keramzitobetonnye_bloki_21,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-36521134,Новочелны-Сюрбеево,club36521134,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-62029250,Новочелны-Сюрбеево любимые,club62029250,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-8286999,۩۞۩=-Новые Айбеси-=۩۞۩,nev.aybesi,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-164561629,"Сойгино, Новые айбеси, Старые айбеси. Вы мне нра",club164561629,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-106290786,Мото подслушки Айбеси Сойгино,club106290786,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-43879472,(Новоайбесинские бабульки зажигают),club43879472,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-176664073,Подслушано Новые Лапсары,club176664073,1573,0,132.0,3.0,0.0,2166.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1K–5K,Обычные,0.022727272727272728,1.0,0.0019071837253655435
-219211713,Новые Лапсары Работы,club219211713,442,0,1726.0,1.0,1.0,1810.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,100–1K,Обычные,0.0011587485515643105,0.0,0.0
-171870193,Лапсары,lapsary,1021,0,11.0,0.0,0.0,1571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,0.0,,0.0
-22325260,"'Молодежь Новых Тиньгеш'""""",club22325260,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-72112491,Подслушано в Новых Муратах ™,podslyshano_v_myratax,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-224418474,Подслушано Новые Лапсары,club224418474,361,0,108.0,9.0,5.0,96998.0,9.0,0.0,8.0,0.0,5.0,0.0,4.0,100–1K,Обычные,0.08333333333333333,0.0,0.0
-138537634,Хоккейный клуб Тренькасы,club138537634,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-77270678,Новые Чукалы,club77270678,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-76352933,Кто любит Новые Чукалы добавляйтесь,club76352933,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-17256715,<<<ШАЛЬТЯМСКАЯ МОЛОДЁЖЬ>>>,club17256715,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-217789024,"МБДОУ  'Детский сад '""Ивушка'"" д. Новые Яхакасы""",club217789024,146,0,154.0,730.0,5.0,38018.0,915.0,775.0,131.0,90.0,10.0,7.0,8.0,100–1K,Обычные,5.941558441558442,0.8469945355191257,0.6164383561643836
-55339894,ЕДДС Мариинско- Посадского района,edds_marposad,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-211571997,БРОВИ НОВОЧЕБОКСАРСК,club211571997,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-68760719,Помощь для Сашеньки Шугурова из Новочебоксарска,club68760719,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-156926964,Введенский храм села Новочелны-Сюрбеево,club156926964,326,0,19.0,108.0,0.0,6129.0,108.0,104.0,45.0,41.0,0.0,0.0,0.0,100–1K,Обычные,5.684210526315789,0.9629629629629629,0.12576687116564417
-126265747,Недвижимость Продажа Покупка в Новочебоксарске,premium_nchk,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-29695387,Ч. Р. д. ОБЫКОВО.,club29695387,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-125430661,ФК Нюрши (Юноши),nyurshi,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-8669173,Нюргечи,club8669173,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-165339908,Попутчики Одаркино,odarkino,114,0,3.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-26868137,Ойкас-Яндоба - Лучшая деревня!!!,club26868137,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-203187696,"МБОУ 'Октябрьская СОШ'""""",club203187696,598,0,416.0,2335.0,23.0,167730.0,3859.0,3583.0,322.0,228.0,36.0,32.0,23.0,100–1K,Обычные,9.276442307692308,0.9284788805389997,0.38127090301003347
-203171302,Детский сад Колос с.Октябрьское,club203171302,121,0,169.0,784.0,7.0,19914.0,1325.0,1167.0,110.0,58.0,10.0,6.0,8.0,100–1K,Обычные,7.840236686390533,0.8807547169811321,0.4793388429752066
-178497640,Алатырь |  Барахолка №1,alatbazar,12722,0,1737.0,3119.0,1424.0,4732546.0,3231.0,2713.0,1524.0,1198.0,1141.0,1007.0,541.0,5K–20K,Обычные,1.8601036269430051,0.8396781182296502,0.09416758371325264
-12968508,Кадеты Октябрьской СОШ и их Друзья,club12968508,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-153705677,Школа п.Опытный Чувашия,club153705677,1346,0,381.0,13066.0,258.0,412228.0,17370.0,16788.0,862.0,583.0,353.0,340.0,94.0,1K–5K,Обычные,45.59055118110236,0.9664939550949914,0.43313521545319467
-193883058,ДШИ имени А. М. Михайлова пос. Опытный,dshiopytny,454,0,192.0,3109.0,80.0,105065.0,3285.0,3107.0,324.0,205.0,83.0,79.0,31.0,100–1K,Обычные,17.109375,0.9458143074581431,0.45154185022026433
-47719231,Хоккей пос. Опытный,opitnijposelok,351,0,6.0,31.0,3.0,3760.0,52.0,36.0,38.0,22.0,3.0,3.0,3.0,100–1K,Обычные,8.666666666666666,0.6923076923076923,0.06267806267806268
-62380630,п.Опытный.хоккей.,httpbit.ly1icwais,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-203482418,Администрация Опытного сельского поселения,club203482418,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-12509256,Орабакасы (Чувашия),orabacasy,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-49370609,тренажерный зал пос.Опытный,club49370609,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-15384150,●•●• ๑۩๑ ОРБАШИ ๑۩๑ •●•●,club15384150,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-6643697,Жители и гости села ОРИНИНО!Все сюда:),club6643697,164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-188481538,Аtomy/Корейская косметика/Премиум класса,club188481538,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-34830213,Молодежь Чебоксарского района за Путина,club34830213,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-21046253,"ФК ''""НЮРШИ'""'""""",club21046253,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-77760203,нюргечи,club77760203,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-13802793,Оженары,ozhenary,685,0,16.0,139.0,0.0,10875.0,139.0,134.0,77.0,72.0,0.0,0.0,0.0,100–1K,Обычные,8.6875,0.9640287769784173,0.10510948905109489
-64403496,"Официальная группа землячества 'Эпир Шӑхальсем!""",club64403496,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-133291186,"МБОУ 'Нюргечинская СОШ'""""",club133291186,586,0,364.0,2416.0,13.0,113331.0,3113.0,0.0,322.0,0.0,19.0,0.0,17.0,100–1K,Обычные,8.552197802197803,0.0,0.0
-28657772,Нюргечи. Голосуем за наш каток от Nivea.,club28657772,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-198058887,Администрация Алатырского муниципального округа,alatpress,8054,0,1673.0,81260.0,4545.0,6203377.0,92953.0,89350.0,5056.0,3338.0,1946.0,1689.0,664.0,5K–20K,Обычные,55.56066945606695,0.9612384753585145,0.4144524459895704
-41587795,СМИ г. Алатырь,alat_smi,16687,0,4734.0,49317.0,6771.0,18835384.0,54042.0,0.0,9111.0,0.0,5684.0,0.0,1303.0,5K–20K,Обычные,11.415716096324461,0.0,0.0
-124942191,Фестиваль красок - Алатырь.,daycolors2023,1305,0,11.0,173.0,5.0,11964.0,362.0,312.0,241.0,192.0,54.0,52.0,52.0,1K–5K,Обычные,32.90909090909091,0.861878453038674,0.1471264367816092
-215667306,МБОУ «СОШ №3» г. Алатырь ЧР,sosh3alatyr,1598,0,389.0,14524.0,287.0,732120.0,15048.0,13776.0,1264.0,799.0,276.0,218.0,131.0,1K–5K,Обычные,38.68380462724936,0.9154704944178629,0.5
-180896476,ВОЛС Чувашия,vols_chuvashia,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-679388,Алатырь - Центр Мироздания,club679388,1135,0,67.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,0.0,,0.0
-212759962,Сладкая мастерская | Алатырь,club212759962,205,0,10.0,105.0,4.0,2768.0,105.0,99.0,31.0,25.0,4.0,4.0,3.0,100–1K,Обычные,10.5,0.9428571428571428,0.12195121951219512
-227662945,Максим — Алатырь — 7 (83531) 2-10-00,taximaxim.alatyr,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
